,Name,Nationality,Nationality_codes,Gender,Gender_codes,Discipline,Discipline_codes,AP,RP,Card,Points,Remarks,Title Event,Event Type,Day,Year,month,experience_dive,experience_discipline
152,Alejandro Lemus,MEX,62,M,1,CWT,1,92.0,0.0,RED,0.0,"Rpap,no tag,dqcheck-in",AIDA XIBALBA 2023,Depth Competition,2023-04-29,2023,4,15,4
153,Alejandro Lemus,MEX,62,M,1,CWT,1,92.0,92.0,WHITE,92.0,Ok,AIDA XIBALBA 2023,Depth Competition,2023-04-30,2023,4,16,5
154,Alejandro Lemus,MEX,62,M,1,CWT,1,86.0,86.0,WHITE,86.0,Ok,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-07,2023,8,17,6
155,Alejandro Lemus,MEX,62,M,1,CWT,1,92.0,84.0,YELLOW,75.0,"No tag,under ap",AIDA Freediving World Cup August 2023,Depth Competition,2023-08-08,2023,8,18,7
156,Alejandro Lemus,MEX,62,M,1,CWT,1,93.0,93.0,WHITE,93.0,Ok,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-10,2023,8,19,8
157,Alejandro Lemus,MEX,62,M,1,CWT,1,99.0,99.0,WHITE,99.0,Ok,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-11,2023,8,20,9
158,Alejandro Lemus,MEX,62,M,1,CWT,1,101.0,82.0,YELLOW,62.0,"No tag,under ap",AIDA Freediving World Cup August 2023,Depth Competition,2023-08-13,2023,8,21,10
159,Alejandro Lemus,MEX,62,M,1,CWT,1,104.0,104.0,WHITE,104.0,Ok,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-14,2023,8,22,11
160,Alejandro Lemus,MEX,62,M,1,CWTB,2,50.0,50.0,WHITE,50.0,Ok,AIDA XIBALBA 2024,Depth Competition,2024-04-20,2024,4,23,12
161,Alejandro Lemus,MEX,62,M,1,CWT,1,50.0,50.0,WHITE,50.0,Ok,AIDA XIBALBA 2024,Depth Competition,2024-04-21,2024,4,24,12
162,Alejandro Llinas,COL,18,M,1,CNF,0,65.0,65.0,WHITE,65.0,Ok,Depth World Championship,Depth Competition,2022-05-16,2022,5,1,1
163,Alejandro Llinas,COL,18,M,1,CWTB,2,72.0,72.0,WHITE,72.0,Ok,Depth World Championship,Depth Competition,2022-05-17,2022,5,2,1
164,Alejandro Llinas,COL,18,M,1,FIM,3,80.0,59.0,YELLOW,37.0,"Rpap,no tag",Depth World Championship,Depth Competition,2022-05-19,2022,5,3,1
165,Alejandro Llinas,COL,18,M,1,FIM,3,80.0,67.0,YELLOW,53.0,"Rpap,no tag",Depth World Championship,Depth Competition,2022-05-20,2022,5,4,2
166,Alejandro Llinas,COL,18,M,1,CNF,0,70.0,70.0,WHITE,70.0,Ok,Depth World Championship,Depth Competition,2022-05-22,2022,5,5,2
167,Alejandro Llinas,COL,18,M,1,CWT,1,30.0,30.0,WHITE,30.0,Ok,Depth World Championship,Depth Competition,2022-05-23,2022,5,6,1
168,Alejandro Llinas,COL,18,M,1,CWTB,2,96.0,96.0,WHITE,96.0,Ok,Depth World Championship,Depth Competition,2022-08-18,2022,8,7,2
169,Alejandro Llinas,COL,18,M,1,FIM,3,100.0,100.0,WHITE,100.0,Ok,Depth World Championship,Depth Competition,2022-08-20,2022,8,8,3
170,Alejandro Llinas,COL,18,M,1,CNF,0,78.0,78.0,WHITE,78.0,Ok,Depth World Championship,Depth Competition,2022-08-22,2022,8,9,3
171,Alejandro Llinas,COL,18,M,1,CWT,1,101.0,101.0,WHITE,101.0,Ok,Depth World Championship,Depth Competition,2022-08-24,2022,8,10,2
172,Alejandro Llinas,COL,18,M,1,CNF,0,70.0,32.0,RED,0.0,"No tag,under ap,dqsp",CAMOTES AIDA FREEDIVING CHALLENGE,Depth Competition,2023-03-31,2023,3,11,4
173,Alejandro Llinas,COL,18,M,1,CNF,0,70.0,70.0,WHITE,70.0,Ok,CAMOTES AIDA FREEDIVING CHALLENGE,Depth Competition,2023-04-02,2023,4,12,5
174,Alejandro Llinas,COL,18,M,1,CWTB,2,87.0,59.0,YELLOW,30.0,"No tag,under ap",CAMOTES AIDA FREEDIVING CHALLENGE,Depth Competition,2023-04-04,2023,4,13,3
175,Alejandro Llinas,COL,18,M,1,CNF,0,70.0,70.0,RED,0.0,Dqbo-uw,10TH AIDA PANGLAO DEPTH GAMES May 2023,Depth Competition,2023-05-23,2023,5,14,6
176,Alejandro Llinas,COL,18,M,1,CWTB,2,82.0,82.0,WHITE,82.0,Ok,10TH AIDA PANGLAO DEPTH GAMES May 2023,Depth Competition,2023-05-25,2023,5,15,4
177,Aleksandar Savanovic,SRB,80,M,1,CWTB,2,41.0,41.0,WHITE,41.0,Ok,FREEDOM DEPTH COMPETITION AIDA 2023,Depth Competition,2023-10-05,2023,10,1,1
178,Aleksandar Savanovic,SRB,80,M,1,CWTB,2,45.0,45.0,WHITE,45.0,Ok,FREEDOM DEPTH COMPETITION AIDA 2023,Depth Competition,2023-10-07,2023,10,2,2
179,Aleksandar Savanovic,SRB,80,M,1,CWTB,2,50.0,42.0,YELLOW,33.0,"UNDER AP,no tag",FREEDOM DEPTH COMPETITION AIDA 2023,Depth Competition,2023-10-10,2023,10,3,3
180,Aleksandar Savanovic,SRB,80,M,1,CWTB,2,50.0,50.0,WHITE,50.0,Ok,FREEDOM DEPTH COMPETITION AIDA 2023,Depth Competition,2023-10-13,2023,10,4,4
181,Aleksander Savin,RUS,77,M,1,CWTB,2,37.0,37.0,WHITE,37.0,Ok,AIDA Russian Depth Championship 2020,Depth Competition,2020-09-03,2020,9,1,1
182,Aleksander Savin,RUS,77,M,1,CWT,1,40.0,40.0,WHITE,40.0,Ok,AIDA Russian Depth Championship 2020,Depth Competition,2020-09-04,2020,9,2,1
183,Aleksandr Bogdashkin,AIN,0,M,1,FIM,3,70.0,70.0,WHITE,70.0,Ok,Andrea Zuccari AIDA World Cup,Depth Competition,2023-10-09,2023,10,1,1
184,Aleksandr Bogdashkin,AIN,0,M,1,CNF,0,70.0,67.0,YELLOW,63.0,"No tag,under ap",Andrea Zuccari AIDA World Cup,Depth Competition,2023-10-10,2023,10,2,1
185,Aleksandr Bogdashkin,AIN,0,M,1,CNF,0,70.0,68.0,YELLOW,65.0,"No tag,under ap",Andrea Zuccari AIDA World Cup,Depth Competition,2023-10-12,2023,10,3,2
186,Aleksandr Bogdashkin,AIN,0,M,1,CWTB,2,75.0,75.0,WHITE,75.0,Ok,Andrea Zuccari AIDA World Cup,Depth Competition,2023-10-14,2023,10,4,1
187,Aleksandr Bogdashkin,AIN,0,M,1,FIM,3,80.0,80.0,WHITE,80.0,Ok,Andrea Zuccari AIDA World Cup,Depth Competition,2023-10-15,2023,10,5,2
188,Aleksandr Bykov,AIN,0,M,1,CWTB,2,69.0,58.0,YELLOW,46.0,"No tag,under ap",Aida Freediving World Cup May,Depth Competition,2024-05-16,2024,5,1,1
189,Aleksandr Bykov,AIN,0,M,1,CWTB,2,61.0,61.0,WHITE,61.0,Ok,Aida Freediving World Cup May,Depth Competition,2024-05-19,2024,5,2,2
190,Aleksandr Bykov,AIN,0,M,1,CWTB,2,66.0,66.0,WHITE,66.0,Ok,Aida Freediving World Cup May,Depth Competition,2024-05-21,2024,5,3,3
191,Aleksandr Bykov,AIN,0,M,1,CWTB,2,71.0,71.0,RED,0.0,Dqother,Aida Freediving World Cup May,Depth Competition,2024-05-23,2024,5,4,4
192,Aleksandr Tataraidze,AIN,0,M,1,FIM,3,45.0,45.0,WHITE,45.0,Ok,Aida Freediving World Cup May,Depth Competition,2024-05-16,2024,5,1,1
193,Aleksandr Tataraidze,AIN,0,M,1,FIM,3,55.0,53.0,YELLOW,50.0,"No tag,under ap",Aida Freediving World Cup May,Depth Competition,2024-05-19,2024,5,2,2
194,Aleksandr Tataraidze,AIN,0,M,1,FIM,3,60.0,55.0,YELLOW,49.0,No tag,Aida Freediving World Cup May,Depth Competition,2024-05-23,2024,5,3,3
195,Alena Konecna,CZE,24,F,0,FIM,3,83.0,83.0,WHITE,83.0,Ok,AIDA Freediving World CUP,Depth Competition,2021-05-11,2021,5,1,1
196,Alena Konecna,CZE,24,F,0,CWTB,2,80.0,80.0,WHITE,80.0,Ok,AIDA Freediving World CUP,Depth Competition,2021-07-11,2021,7,2,1
197,Alena Konecna,CZE,24,F,0,FIM,3,80.0,80.0,WHITE,80.0,Ok,AIDA Freediving World CUP,Depth Competition,2021-07-12,2021,7,3,2
198,Alena Konecna,CZE,24,F,0,CWT,1,91.0,91.0,WHITE,91.0,Ok,AIDA Freediving World CUP,Depth Competition,2021-07-14,2021,7,4,1
199,Alena Konecna,CZE,24,F,0,CNF,0,43.0,43.0,WHITE,43.0,Ok,AIDA Freediving World CUP,Depth Competition,2021-07-15,2021,7,5,1
200,Alena Konecna,CZE,24,F,0,FIM,3,84.0,84.0,WHITE,84.0,Ok,Depth World Championship,Depth Competition,2021-09-24,2021,9,6,3
201,Alena Konecna,CZE,24,F,0,CWT,1,94.0,94.0,WHITE,94.0,Ok,Depth World Championship,Depth Competition,2021-09-28,2021,9,7,2
202,Alena Konecna,CZE,24,F,0,CWTB,2,86.0,86.0,WHITE,86.0,Ok,AIDA Free2Dive Cyprus Depth Games,Depth Competition,2022-09-11,2022,9,8,2
203,Alena Konecna,CZE,24,F,0,CWT,1,92.0,92.0,WHITE,92.0,Ok,AIDA Free2Dive Cyprus Depth Games,Depth Competition,2022-09-13,2022,9,9,3
204,Alena Konecna,CZE,24,F,0,CWT,1,98.0,98.0,WHITE,98.0,Ok,AIDA Free2Dive Cyprus Depth Games,Depth Competition,2022-09-17,2022,9,10,4
205,Alenka Artnik,SLO,79,F,0,CWT,1,123.0,123.0,RED,0.0,Dqbo-surface,Vertical Blue 2022 AIDA,Depth Competition,2022-08-01,2022,8,1,1
206,Alenka Artnik,SLO,79,F,0,CWT,1,111.0,111.0,WHITE,111.0,Ok,Vertical Blue 2022 AIDA,Depth Competition,2022-08-05,2022,8,2,2
207,Alenka Artnik,SLO,79,F,0,CWTB,2,109.0,109.0,RED,0.0,Dqbo-surface,AIDA Asian Freediving Cup 2023,Depth Competition,2023-06-12,2023,6,3,1
208,Alenka Artnik,SLO,79,F,0,CWTB,2,100.0,100.0,WHITE,100.0,Ok,AIDA Asian Freediving Cup 2023,Depth Competition,2023-06-16,2023,6,4,2
209,Alessandro Vigo,ITA,46,M,1,FIM,3,51.0,51.0,WHITE,51.0,Ok,AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-02,2022,8,1,1
210,Alessandro Vigo,ITA,46,M,1,FIM,3,55.0,55.0,WHITE,55.0,Ok,AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-03,2022,8,2,2
211,Alessandro Vigo,ITA,46,M,1,FIM,3,58.0,58.0,RED,0.0,"Dqsp,dqairways",AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-05,2022,8,3,3
212,Alessandro Vigo,ITA,46,M,1,FIM,3,55.0,15.0,YELLOW,0.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-15,2023,5,4,4
213,Alessia Zecchini,ITA,46,F,0,CWTB,2,107.0,107.0,RED,0.0,Dqsp,Secretblue AIDA Freediving depth competition,Depth Competition,2023-03-25,2023,3,1,1
214,Alessia Zecchini,ITA,46,F,0,CWT,1,123.0,123.0,WHITE,123.0,Ok,AIDA OCEANQUEST PHILIPPINES,Depth Competition,2023-05-24,2023,5,2,1
215,Alessia Zecchini,ITA,46,F,0,CWT,1,125.0,117.0,YELLOW,108.0,No tag,AIDA OCEANQUEST PHILIPPINES,Depth Competition,2023-05-26,2023,5,3,2
216,Alex Davis,BAR,8,M,1,CWTB,2,80.0,20.0,YELLOW,0.0,"No tag,under ap",Vertical Blue 2022 AIDA,Depth Competition,2022-08-01,2022,8,1,1
217,Alex Davis,BAR,8,M,1,CWTB,2,50.0,50.0,WHITE,50.0,Ok,Vertical Blue 2022 AIDA,Depth Competition,2022-08-11,2022,8,2,2
218,Alexander Artyomov,LAT,54,M,1,FIM,3,61.0,61.0,WHITE,61.0,Ok,AIDA DahabApnea April2021,Depth Competition,2021-04-04,2021,4,1,1
219,Alexander Artyomov,LAT,54,M,1,FIM,3,70.0,64.0,YELLOW,57.0,"Rpap,no tag",Depth World Championship,Depth Competition,2021-09-25,2021,9,2,2
220,Alexander Castillo,PER,70,M,1,CNF,0,40.0,40.0,WHITE,40.0,Ok,AIDA Dahab Apnea October competition,Depth Competition,2020-10-18,2020,10,1,1
221,Alexander K. Pavlov,RUS,77,M,1,CNF,0,62.0,43.0,YELLOW,23.0,"No tag,rp<ap",Russian Open depth Championship 2019,Depth Competition,2019-05-20,2019,5,1,1
222,Alexander K. Pavlov,RUS,77,M,1,CWTB,2,65.0,56.0,YELLOW,46.0,"No tag,rp<ap",Russian Open depth Championship 2019,Depth Competition,2019-05-22,2019,5,2,1
223,Alexander K. Pavlov,RUS,77,M,1,CNF,0,53.0,53.0,WHITE,53.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-09,2019,9,3,2
224,Alexander K. Pavlov,RUS,77,M,1,FIM,3,61.0,61.0,WHITE,61.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-11,2019,9,4,1
225,Alexander K. Pavlov,RUS,77,M,1,CNF,0,48.0,48.0,WHITE,48.0,Ok,Cherekel Challenge AIDA,Depth Competition,2021-06-11,2021,6,5,3
226,Alexander K. Pavlov,RUS,77,M,1,FIM,3,59.0,59.0,WHITE,59.0,Ok,Cherekel Challenge AIDA,Depth Competition,2021-06-12,2021,6,6,2
227,Alexander K. Pavlov,RUS,77,M,1,CWT,1,60.0,60.0,WHITE,60.0,Ok,Cherekel Challenge AIDA,Depth Competition,2021-06-14,2021,6,7,1
228,Alexander Kusakin,RUS,77,M,1,CNF,0,20.0,20.0,WHITE,20.0,Ok,Cherekel Challenge AIDA,Depth Competition,2021-06-11,2021,6,1,1
229,Alexander Kusakin,RUS,77,M,1,FIM,3,40.0,40.0,WHITE,40.0,Ok,Cherekel Challenge AIDA,Depth Competition,2021-06-12,2021,6,2,1
230,Alexander Kusakin,RUS,77,M,1,CNF,0,25.0,25.0,RED,0.0,"Dqsp,dqother",AIDA Russian Depth Championship 2021,Depth Competition,2021-07-17,2021,7,3,2
231,Alexander Kusakin,RUS,77,M,1,FIM,3,52.0,52.0,WHITE,52.0,Ok,AIDA Russian Depth Championship 2021,Depth Competition,2021-07-19,2021,7,4,2
232,Alexander Kusakin,RUS,77,M,1,CWT,1,25.0,25.0,WHITE,25.0,Ok,AIDA Russian Depth Championship 2021,Depth Competition,2021-07-20,2021,7,5,1
233,Alexander Kusakin,AIN,0,M,1,FIM,3,61.0,61.0,WHITE,61.0,Ok,Depth World Championship,Depth Competition,2023-09-27,2023,9,6,3
234,Alexander Nilsson,SWE,82,M,1,CWTB,2,75.0,75.0,RED,0.0,Dqsp,SuperHOME CUP 2019 Freediving Competition,Depth Competition,2019-05-10,2019,5,1,1
235,Alexander Nilsson,SWE,82,M,1,CNF,0,50.0,50.0,RED,0.0,Dqsp,AIDA Dahab Championship  2nd,Depth Competition,2019-09-02,2019,9,2,1
236,Alexander Vinogradov,AIN,0,M,1,CWT,1,115.0,110.0,YELLOW,104.0,"No tag,under ap",Aida Freediving World Cup May,Depth Competition,2024-05-16,2024,5,1,1
237,Alexander Vinogradov,AIN,0,M,1,CWT,1,115.0,115.0,WHITE,115.0,Ok,Aida Freediving World Cup May,Depth Competition,2024-05-17,2024,5,2,2
238,Alexander Vinogradov,AIN,0,M,1,CNF,0,72.0,72.0,WHITE,72.0,Ok,Aida Freediving World Cup May,Depth Competition,2024-05-19,2024,5,3,1
239,Alexander Vinogradov,AIN,0,M,1,CWTB,2,91.0,91.0,WHITE,91.0,Ok,Aida Freediving World Cup May,Depth Competition,2024-05-21,2024,5,4,1
240,Alexander Vinogradov,AIN,0,M,1,FIM,3,85.0,85.0,WHITE,85.0,Ok,Aida Freediving World Cup May,Depth Competition,2024-05-22,2024,5,5,1
241,Alexander Vinogradov,AIN,0,M,1,CWT,1,120.0,120.0,WHITE,120.0,Ok,Aida Freediving World Cup May,Depth Competition,2024-05-23,2024,5,6,3
242,Alexander Vinogradov,AIN,0,M,1,CNF,0,81.0,81.0,RED,0.0,Dqbo-surface,Depth World Championship,Depth Competition,2024-09-07,2024,9,7,2
243,Alexander Vinogradov,AIN,0,M,1,CWTB,2,81.0,81.0,WHITE,81.0,Ok,Depth World Championship,Depth Competition,2024-09-10,2024,9,8,2
244,Alexander Vinogradov,AIN,0,M,1,CWT,1,128.0,109.0,YELLOW,89.0,"No tag,under ap",Depth World Championship,Depth Competition,2024-09-14,2024,9,9,4
245,Alexander Vinogradov,AIN,0,M,1,FIM,3,94.0,94.0,WHITE,94.0,Ok,Depth World Championship,Depth Competition,2024-09-15,2024,9,10,2
246,Alexandra Andronova,RUS,77,F,0,CWT,1,75.0,52.0,YELLOW,28.0,"No tag,rp<ap",AIDA Dahab Championship  2nd,Depth Competition,2019-09-02,2019,9,1,1
247,Alexandre Jankeliowitch,FRA,31,M,1,CNF,0,56.0,56.0,RED,0.0,Dqsp,AIDA Asian Freediving Cup 2023,Depth Competition,2023-06-11,2023,6,1,1
248,Alexandre Jankeliowitch,FRA,31,M,1,CNF,0,56.0,56.0,WHITE,56.0,Ok,AIDA Asian Freediving Cup 2023,Depth Competition,2023-06-13,2023,6,2,2
249,Alexandre Jankeliowitch,FRA,31,M,1,CWTB,2,76.0,76.0,WHITE,76.0,Ok,AIDA Asian Freediving Cup 2023,Depth Competition,2023-06-15,2023,6,3,1
250,Alexandre Jankeliowitch,FRA,31,M,1,FIM,3,61.0,61.0,YELLOW,60.0,No tag,AIDA Asian Freediving Cup 2023,Depth Competition,2023-06-17,2023,6,4,1
251,Alexandre Le Gallou,FRA,31,M,1,CWTB,2,32.0,32.0,WHITE,32.0,Ok,AIDA DOUBLE K DEEP CHALLANGE (CEBU IDA) 8th,Depth Competition,2024-03-07,2024,3,1,1
252,Alexandre Le Gallou,FRA,31,M,1,CWTB,2,40.0,32.0,YELLOW,23.0,"No tag,under ap",AIDA DOUBLE K DEEP CHALLANGE (CEBU IDA) 8th,Depth Competition,2024-03-08,2024,3,2,2
253,Alexandre Le Gallou,FRA,31,M,1,CNF,0,25.0,25.0,WHITE,25.0,Ok,AIDA DOUBLE K DEEP CHALLANGE (CEBU IDA) 8th,Depth Competition,2024-03-10,2024,3,3,1
254,Alexandre Witschi,CHE,15,M,1,CWTB,2,28.0,28.0,WHITE,28.0,Ok,AIDA Swiss Freediving Championship 2022 - Depth Competition,Depth Competition,2022-08-20,2022,8,1,1
255,Alexandre Witschi,CHE,15,M,1,FIM,3,24.0,24.0,WHITE,24.0,Ok,AIDA Swiss Freediving Championship 2022 - Depth Competition,Depth Competition,2022-08-20,2022,8,2,1
256,Alexandre Witschi,CHE,15,M,1,CWTB,2,40.0,40.0,WHITE,40.0,Ok,AIDA Swiss Freediving Championship 2023 - Depth Competition,Depth Competition,2023-09-16,2023,9,3,2
257,Alexandre Witschi,CHE,15,M,1,CNF,0,25.0,25.0,WHITE,25.0,Ok,AIDA Swiss Freediving Championship 2023 - Depth Competition,Depth Competition,2023-09-16,2023,9,4,1
258,Alexandros Koukos,GRE,34,M,1,FIM,3,80.0,63.0,YELLOW,45.0,"Rpap,no tag",Depth World Championship,Depth Competition,2021-09-25,2021,9,1,1
259,Alexandros Lagos,GRE,34,M,1,CWTB,2,20.0,20.0,WHITE,20.0,Ok,AIDA Ionian sea depth competition,Depth Competition,2022-05-28,2022,5,1,1
260,Alexandros Polemitis,CYP,23,M,1,CWTB,2,35.0,35.0,WHITE,35.0,Ok,AIDA Infinity Mini Comp Vol.2,Depth Competition,2019-05-11,2019,5,1,1
261,Alexandros Polemitis,CYP,23,M,1,FIM,3,35.0,35.0,WHITE,35.0,Ok,AIDA Infinity Mini Comp Vol.2,Depth Competition,2019-05-11,2019,5,2,1
262,Alexandros Polemitis,CYP,23,M,1,FIM,3,60.0,60.0,WHITE,60.0,Ok,Depth World Championship,Depth Competition,2021-09-25,2021,9,3,2
263,Alexandros Polemitis,CYP,23,M,1,CWTB,2,56.0,56.0,WHITE,56.0,Ok,Depth World Championship,Depth Competition,2021-09-29,2021,9,4,2
264,Alexandros Polemitis,CYP,23,M,1,FIM,3,63.0,63.0,WHITE,63.0,Ok,Freedom Depth Games 2022 AIDA a Freediving World Series event,Depth Competition,2022-10-08,2022,10,5,3
265,Alexandros Polemitis,CYP,23,M,1,FIM,3,66.0,54.0,YELLOW,41.0,"No tag,under ap",Freedom Depth Games 2022 AIDA a Freediving World Series event,Depth Competition,2022-10-15,2022,10,6,4
266,Alexandros Polemitis,CYP,23,M,1,CNF,0,43.0,43.0,WHITE,43.0,Ok,Depth World Championship,Depth Competition,2023-09-22,2023,9,7,1
267,Alexandros Polemitis,CYP,23,M,1,FIM,3,70.0,70.0,WHITE,70.0,Ok,Depth World Championship,Depth Competition,2023-09-27,2023,9,8,5
268,Alexandru Russu,ROU,76,M,1,FIM,3,70.0,70.0,WHITE,70.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-11,2019,9,1,1
269,Alexandru Russu,ROU,76,M,1,CWT,1,73.0,73.0,WHITE,73.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-13,2019,9,2,1
270,Alexandru Russu,ROU,76,M,1,FIM,3,71.0,71.0,WHITE,71.0,Ok,Depth World Championship,Depth Competition,2021-09-25,2021,9,3,2
271,Alexandru Russu,ROU,76,M,1,CWT,1,75.0,75.0,WHITE,75.0,Ok,Depth World Championship,Depth Competition,2021-09-29,2021,9,4,2
272,Alexandru Russu,ROU,76,M,1,CWT,1,70.0,70.0,RED,0.0,Dqairways,Depth World Championship,Depth Competition,2024-09-14,2024,9,5,3
273,Alexey Molchanov,RUS,77,M,1,CNF,0,78.0,78.0,WHITE,78.0,Ok,Russian Open depth Championship 2019,Depth Competition,2019-05-20,2019,5,1,1
274,Alexey Molchanov,RUS,77,M,1,CWTB,2,108.0,108.0,WHITE,108.0,Ok,Russian Open depth Championship 2019,Depth Competition,2019-05-21,2019,5,2,1
275,Alexey Molchanov,RUS,77,M,1,CWT,1,115.0,115.0,WHITE,115.0,Ok,Russian Open depth Championship 2019,Depth Competition,2019-05-22,2019,5,3,1
276,Alexey Molchanov,RUS,77,M,1,CNF,0,91.0,91.0,RED,0.0,Dqbo,AIDA Depth World Championship 2019,World Championship,2019-09-09,2019,9,4,2
277,Alexey Molchanov,RUS,77,M,1,FIM,3,118.0,118.0,WHITE,118.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-11,2019,9,5,1
278,Alexey Molchanov,RUS,77,M,1,CWT,1,130.0,130.0,WHITE,130.0,Ok,AIDA Depth World Championship 2019,World Championship,2019-09-13,2019,9,6,2
279,Alexey Molchanov,RUS,77,M,1,CWTB,2,100.0,100.0,WHITE,100.0,Ok,AIDA Russian Depth Championship 2020,Depth Competition,2020-09-03,2020,9,7,2
280,Alexey Molchanov,RUS,77,M,1,CWT,1,105.0,105.0,WHITE,105.0,Ok,AIDA Russian Depth Championship 2020,Depth Competition,2020-09-04,2020,9,8,3
281,Alexey Molchanov,RUS,77,M,1,FIM,3,80.0,80.0,WHITE,80.0,Ok,Cherekel Challenge AIDA,Depth Competition,2021-06-12,2021,6,9,2
282,Alexey Molchanov,RUS,77,M,1,CWTB,2,90.0,90.0,WHITE,90.0,Ok,Cherekel Challenge AIDA,Depth Competition,2021-06-13,2021,6,10,3
283,Alexey Molchanov,RUS,77,M,1,CWT,1,100.0,40.0,YELLOW,0.0,"No tag,rp<ap",Cherekel Challenge AIDA,Depth Competition,2021-06-14,2021,6,11,4
284,Alexey Molchanov,RUS,77,M,1,CWTB,2,115.0,115.0,WHITE,115.0,Ok,Depth World Championship,Depth Competition,2021-09-23,2021,9,12,4
285,Alexey Molchanov,RUS,77,M,1,FIM,3,118.0,118.0,WHITE,118.0,Ok,Depth World Championship,Depth Competition,2021-09-25,2021,9,13,3
286,Alexey Molchanov,RUS,77,M,1,CNF,0,92.0,89.0,RED,0.0,"Rpap,no tag,dqbo-surface,dqpull",Depth World Championship,Depth Competition,2021-09-27,2021,9,14,3
287,Alexey Molchanov,RUS,77,M,1,CWT,1,125.0,125.0,WHITE,125.0,Ok,Depth World Championship,Depth Competition,2021-09-29,2021,9,15,5
288,Alexey Molchanov,RUS,77,M,1,CNF,0,87.0,87.0,WHITE,87.0,Ok,AIDA Freediving World CUP,Depth Competition,2021-11-18,2021,11,16,4
289,Alexey Molchanov,RUS,77,M,1,CNF,0,92.0,92.0,RED,0.0,Dqpull,AIDA Freediving World CUP,Depth Competition,2021-11-21,2021,11,17,5
290,Alexey Molchanov,AIN,0,M,1,CWTB,2,116.0,116.0,WHITE,116.0,Ok,AIDA OCEANQUEST PHILIPPINES,Depth Competition,2023-05-24,2023,5,18,5
291,Alexey Molchanov,AIN,0,M,1,CWTB,2,121.0,121.0,WHITE,121.0,Ok,AIDA OCEANQUEST PHILIPPINES,Depth Competition,2023-05-26,2023,5,19,6
292,Alexey Molchanov,AIN,0,M,1,CWTB,2,123.0,123.0,WHITE,123.0,Ok,Depth World Championship,Depth Competition,2023-09-24,2023,9,20,7
293,Alexey Molchanov,AIN,0,M,1,CWT,1,136.0,136.0,WHITE,136.0,Ok,Depth World Championship,Depth Competition,2023-09-29,2023,9,21,6
294,Alexey Molchanov,AIN,0,M,1,CNF,0,95.0,95.0,WHITE,95.0,Ok,AIDA Asian Freediving Cup 2024,Depth Competition,2024-05-28,2024,5,22,6
295,Alexey Molchanov,AIN,0,M,1,CNF,0,99.0,99.0,WHITE,99.0,Ok,AIDA Asian Freediving Cup 2024,Depth Competition,2024-05-30,2024,5,23,7
296,Alexey Molchanov,AIN,0,M,1,CNF,0,103.0,103.0,RED,0.0,"Dqbo-uw,dqpull",AIDA Asian Freediving Cup 2024,Depth Competition,2024-06-02,2024,6,24,8
297,Alexey Molchanov,AIN,0,M,1,CNF,0,100.0,100.0,RED,0.0,Dqbo-uw,Depth World Championship,Depth Competition,2024-09-07,2024,9,25,9
298,Alexey Molchanov,AIN,0,M,1,CWTB,2,125.0,125.0,WHITE,125.0,Ok,Depth World Championship,Depth Competition,2024-09-10,2024,9,26,8
299,Alexey Molchanov,AIN,0,M,1,CWT,1,131.0,131.0,WHITE,131.0,Ok,Depth World Championship,Depth Competition,2024-09-14,2024,9,27,7
300,Alexey Opara,RUS,77,M,1,CWTB,2,40.0,40.0,WHITE,40.0,Ok,Russian Open depth Championship 2019,Depth Competition,2019-05-20,2019,5,1,1
301,Alexey Opara,RUS,77,M,1,CWT,1,40.0,40.0,WHITE,40.0,Ok,Russian Open depth Championship 2019,Depth Competition,2019-05-22,2019,5,2,1
302,Alexis Atzori,FRA,31,M,1,FIM,3,60.0,54.0,YELLOW,47.0,"UNDER AP,no tag",Depth World Championship,Depth Competition,2024-06-22,2024,6,1,1
303,Alexis Cozette,FRA,31,M,1,CWTB,2,31.0,31.0,WHITE,31.0,Ok,AIDA 4th Event of the Circuit des 4 Epreuves ApneaCity 2018-19,Mixed Competition,2019-09-01,2019,9,1,1
304,Alexis Poggi,FRA,31,M,1,CWTB,2,73.0,31.0,RED,0.0,"UNDER AP,no tag,dqtouch",Depth World Championship,Depth Competition,2024-06-22,2024,6,1,1
305,Alexis Poggi,FRA,31,M,1,CWTB,2,73.0,65.0,YELLOW,56.0,"UNDER AP,no tag",Depth World Championship,Depth Competition,2024-06-23,2024,6,2,2
306,Alexis Poggi,FRA,31,M,1,CWTB,2,68.0,68.0,WHITE,68.0,Ok,Depth World Championship,Depth Competition,2024-07-24,2024,7,3,3
